# truecount	recall	nodecounts	precision	adjaccuracy	truenodecounts	f1score	accuracy
1.530000000000000000e+02 8.888888888888888395e-01 9.300000000000000000e+01 9.510489510489510412e-01 4.805653710247349553e-01 9.000000000000000000e+01 9.189189189189189699e-01 4.805653710247349553e-01
7.700000000000000000e+01 8.441558441558441039e-01 9.300000000000000000e+01 9.154929577464788748e-01 2.110389610389610260e-01 5.200000000000000000e+01 8.783783783783783994e-01 2.110389610389610260e-01
1.170000000000000000e+02 8.034188034188034511e-01 9.300000000000000000e+01 1.000000000000000000e+00 8.216783216783216104e-02 6.100000000000000000e+01 8.909952606635070937e-01 8.216783216783216104e-02
1.980000000000000000e+02 1.000000000000000000e+00 9.300000000000000000e+01 9.899999999999999911e-01 9.899999999999999911e-01 1.490000000000000000e+02 9.949748743718592747e-01 9.899999999999999911e-01
2.570000000000000000e+02 4.513618677042801619e-01 9.300000000000000000e+01 6.904761904761904656e-01 2.151335311572700332e-02 1.450000000000000000e+02 5.458823529411764852e-01 2.151335311572700332e-02
1.370000000000000000e+02 5.912408759124088142e-01 9.300000000000000000e+01 6.639344262295081567e-01 5.024813895781637951e-02 7.800000000000000000e+01 6.254826254826254539e-01 5.024813895781637951e-02
8.000000000000000000e+01 8.000000000000000444e-01 9.300000000000000000e+01 9.014084507042253724e-01 3.106796116504854099e-01 4.100000000000000000e+01 8.476821192052980125e-01 3.106796116504854099e-01
8.400000000000000000e+01 9.047619047619047672e-01 9.300000000000000000e+01 8.260869565217391353e-01 5.671641791044775838e-01 5.900000000000000000e+01 8.636363636363636465e-01 5.671641791044775838e-01
1.250000000000000000e+02 4.480000000000000093e-01 9.300000000000000000e+01 6.666666666666666297e-01 3.664921465968586090e-02 6.300000000000000000e+01 5.358851674641148533e-01 3.664921465968586090e-02
1.630000000000000000e+02 4.969325153374233306e-01 9.300000000000000000e+01 7.500000000000000000e-01 4.492512479201331288e-02 6.900000000000000000e+01 5.977859778597786056e-01 4.492512479201331288e-02
1.510000000000000000e+02 9.006622516556291869e-01 9.300000000000000000e+01 9.006622516556291869e-01 3.035714285714285476e-01 9.900000000000000000e+01 9.006622516556291869e-01 3.035714285714285476e-01
2.030000000000000000e+02 2.709359605911330071e-01 9.300000000000000000e+01 7.333333333333332815e-01 1.333656644034917488e-02 6.700000000000000000e+01 3.956834532374100544e-01 1.333656644034917488e-02
1.170000000000000000e+02 9.658119658119658224e-01 9.300000000000000000e+01 9.040000000000000258e-01 2.527964205816554677e-01 6.600000000000000000e+01 9.338842975206611552e-01 2.527964205816554677e-01
